Spot, Strike, Vol, Expiry, BSC_An_price, MC_price, numberPaths 
56,51.6,0.0860001,1,7.03902,7.04365,10000,
56,51.6,0.124,1e-07,4.4,4.4,10000,
56,51.6,0.124,0.2,4.97376,4.97752,10000,
56,51.6,0.124,0.4,5.6123,5.61439,10000,
56,51.6,0.124,0.6,6.23167,6.23096,10000,
56,51.6,0.124,0.8,6.82508,6.82286,10000,
56,51.6,0.124,1,7.39554,7.39223,10000,
56,51.6,0.162,1e-07,4.4,4.4,10000,
56,51.6,0.162,0.2,5.10231,5.1039,10000,
56,51.6,0.162,0.4,5.88099,5.87706,10000,
56,51.6,0.162,0.6,6.60241,6.59609,10000,
56,51.6,0.162,0.8,7.27549,7.26752,10000,
56,51.6,0.162,1,7.91104,7.90208,10000,
56,51.6,0.2,1e-07,4.4,4.4,10000,
56,51.6,0.2,0.2,5.29192,5.28902,10000,
56,51.6,0.2,0.4,6.22286,6.21533,10000,
56,51.6,0.2,0.6,7.05244,7.0431,10000,
56,51.6,0.2,0.8,7.81062,7.79968,10000,
56,51.6,0.2,1,8.51669,8.50465,10000,
56,54.8,0.0100001,1e-07,1.2,1.2,10000,
56,54.8,0.0100001,0.2,1.74527,1.74527,10000,
56,54.8,0.0100001,0.4,2.28511,2.28512,10000,
56,54.8,0.0100001,0.6,2.81958,2.81959,10000,
56,54.8,0.0100001,0.8,3.34874,3.34875,10000,
56,54.8,0.0100001,1,3.87263,3.87264,10000,
56,54.8,0.0480001,1e-07,1.2,1.2,10000,
56,54.8,0.0480001,0.2,1.78197,1.78324,10000,
56,54.8,0.0480001,0.4,2.34997,2.35137,10000,
56,54.8,0.0480001,0.6,2.89572,2.89747,10000,
56,54.8,0.0480001,0.8,3.42761,3.42984,10000,
56,54.8,0.0480001,1,3.94985,3.95253,10000,
56,54.8,0.0860001,1e-07,1.2,1.2,10000,
56,54.8,0.0860001,0.2,1.98981,1.98758,10000,
56,54.8,0.0860001,0.4,2.66564,2.66211,10000,
56,54.8,0.0860001,0.6,3.2756,3.27133,10000,
56,54.8,0.0860001,0.8,3.84916,3.84442,10000,
56,54.8,0.0860001,1,4.39886,4.39386,10000,
56,54.8,0.124,1e-07,1.2,1.2,10000,
56,54.8,0.124,0.2,2.28553,2.28106,10000,
56,54.8,0.124,0.4,3.09485,3.08789,10000,
56,54.8,0.124,0.6,3.79586,3.78744,10000,
56,54.8,0.124,0.8,4.43836,4.42906,10000,
56,54.8,0.124,1,5.0426,5.03276,10000,
56,54.8,0.162,1e-07,1.2,1.2,10000,
56,54.8,0.162,0.2,2.61529,2.60719,10000,
56,54.8,0.162,0.4,3.56645,3.55401,10000,
56,54.8,0.162,0.6,4.36872,4.35362,10000,
56,54.8,0.162,0.8,5.09125,5.07444,10000,
56,54.8,0.162,1,5.76167,5.74375,10000,
56,54.8,0.2,1e-07,1.2,1.2,10000,
56,54.8,0.2,0.2,2.9609,2.94863,10000,
56,54.8,0.2,0.4,4.05745,4.03912,10000,
56,54.8,0.2,0.6,4.96558,4.94339,10000,
56,54.8,0.2,0.8,5.77322,5.74846,10000,
56,54.8,0.2,1,6.51526,6.48881,10000,
56,58,0.0100001,1e-07,1e-07,1e-07,10000,
56,58,0.0100001,0.2,1.00426e-07,1e-07,10000,
56,58,0.0100001,0.4,0.00101214,0.00148299,10000,
56,58,0.0100001,0.6,0.0667549,0.0662246,10000,
56,58,0.0100001,0.8,0.365725,0.364994,10000,
56,58,0.0100001,1,0.845326,0.845946,10000,
56,58,0.0480001,1e-07,1e-07,1e-07,10000,
56,58,0.0480001,0.2,0.0727658,0.0731885,10000,
56,58,0.0480001,0.4,0.340318,0.337748,10000,
56,58,0.0480001,0.6,0.697588,0.690715,10000,
56,58,0.0480001,0.8,1.10007,1.09164,10000,
56,58,0.0480001,1,1.52959,1.52249,10000,
56,58,0.0860001,1e-07,1e-07,1e-07,10000,
56,58,0.0860001,0.2,0.337485,0.334995,10000,
56,58,0.0860001,0.4,0.845276,0.837632,10000,
56,58,0.0860001,0.6,1.35319,1.34043,10000,
56,58,0.0860001,0.8,1.85443,1.83876,10000,
56,58,0.0860001,1,2.3494,2.33343,10000,
56,58,0.124,1e-07,1e-07,1e-07,10000,
56,58,0.124,0.2,0.669256,0.664306,10000,
56,58,0.124,0.4,1.37173,1.35904,10000,
56,58,0.124,0.6,2.01058,1.99239,10000,
56,58,0.124,0.8,2.60999,2.58784,10000,
56,58,0.124,1,3.18215,3.15819,10000,
56,58,0.162,1e-07,1e-07,1e-07,10000,
56,58,0.162,0.2,1.02458,1.01633,10000,
56,58,0.162,0.4,1.90455,1.88733,10000,
56,58,0.162,0.6,2.66813,2.64497,10000,
56,58,0.162,0.8,3.36533,3.33743,10000,
56,58,0.162,1,4.018,3.9872,10000,
56,58,0.2,1e-07,1e-07,1e-07,10000,
56,58,0.2,0.2,1.39051,1.37888,10000,
56,58,0.2,0.4,2.43993,2.41864,10000,
56,58,0.2,0.6,3.32534,3.29779,10000,
56,58,0.2,0.8,4.11995,4.0875,10000,
56,58,0.2,1,4.85432,4.81826,10000,
56.5,42,0.0100001,1e-07,14.5,14.5,10000,
56.5,42,0.0100001,0.2,14.9179,14.9179,10000,
56.5,42,0.0100001,0.4,15.3317,15.3317,10000,
56.5,42,0.0100001,0.6,15.7413,15.7413,10000,
56.5,42,0.0100001,0.8,16.1468,16.1469,10000,
56.5,42,0.0100001,1,16.5484,16.5484,10000,
56.5,42,0.0480001,1e-07,14.5,14.5,10000,
56.5,42,0.0480001,0.2,14.9179,14.9179,10000,
56.5,42,0.0480001,0.4,15.3317,15.3317,10000,
56.5,42,0.0480001,0.6,15.7413,15.7414,10000,
56.5,42,0.0480001,0.8,16.1468,16.147,10000,
56.5,42,0.0480001,1,16.5484,16.5486,10000,
56.5,42,0.0860001,1e-07,14.5,14.5,10000,
56.5,42,0.0860001,0.2,14.9179,14.918,10000,
56.5,42,0.0860001,0.4,15.3317,15.3319,10000,
56.5,42,0.0860001,0.6,15.7413,15.7418,10000,
56.5,42,0.0860001,0.8,16.1468,16.1477,10000,
56.5,42,0.0860001,1,16.5484,16.5497,10000,
56.5,42,0.124,1e-07,14.5,14.5,10000,
56.5,42,0.124,0.2,14.9179,14.9182,10000,
56.5,42,0.124,0.4,15.3317,15.3328,10000,
56.5,42,0.124,0.6,15.7417,15.7446,10000,
56.5,42,0.124,0.8,16.1486,16.1529,10000,
56.5,42,0.124,1,16.5529,16.5588,10000,
56.5,42,0.162,1e-07,14.5,14.5,10000,
56.5,42,0.162,0.2,14.9179,14.9188,10000,
56.5,42,0.162,0.4,15.333,15.3368,10000,
56.5,42,0.162,0.6,15.75,15.7567,10000,
56.5,42,0.162,0.8,16.1705,16.1801,10000,
56.5,42,0.162,1,16.5929,16.6043,10000,
56.5,42,0.2,1e-07,14.5,14.5,10000,
56.5,42,0.2,0.2,14.9182,14.9208,10000,
56.5,42,0.2,0.4,15.3438,15.3511,10000,
56.5,42,0.2,0.6,15.7882,15.7991,10000,
56.5,42,0.2,0.8,16.2456,16.258,10000,
56.5,42,0.2,1,16.7081,16.7207,10000,
56.5,45.2,0.0100001,1e-07,11.3,11.3,10000,
56.5,45.2,0.0100001,0.2,11.7497,11.7497,10000,
56.5,45.2,0.0100001,0.4,12.195,12.195,10000,
56.5,45.2,0.0100001,0.6,12.6359,12.6359,10000,
56.5,45.2,0.0100001,0.8,13.0723,13.0723,10000,
56.5,45.2,0.0100001,1,13.5044,13.5044,10000,
56.5,45.2,0.0480001,1e-07,11.3,11.3,10000,
56.5,45.2,0.0480001,0.2,11.7497,11.7498,10000,
56.5,45.2,0.0480001,0.4,12.195,12.1951,10000,
56.5,45.2,0.0480001,0.6,12.6359,12.636,10000,
56.5,45.2,0.0480001,0.8,13.0723,13.0725,10000,
56.5,45.2,0.0480001,1,13.5044,13.5046,10000,
56.5,45.2,0.0860001,1e-07,11.3,11.3,10000,
56.5,45.2,0.0860001,0.2,11.7497,11.7499,10000,
56.5,45.2,0.0860001,0.4,12.195,12.1955,10000,
56.5,45.2,0.0860001,0.6,12.6359,12.6371,10000,
56.5,45.2,0.0860001,0.8,13.0726,13.0748,10000,
56.5,45.2,0.0860001,1,13.5053,13.5083,10000,
56.5,45.2,0.124,1e-07,11.3,11.3,10000,
56.5,45.2,0.124,0.2,11.7498,11.7504,10000,
56.5,45.2,0.124,0.4,12.1961,12.199,10000,
56.5,45.2,0.124,0.6,12.6421,12.6471,10000,
56.5,45.2,0.124,0.8,13.0885,13.0958,10000,
56.5,45.2,0.124,1,13.534,13.5428,10000,
56.5,45.2,0.162,1e-07,11.3,11.3,10000,
56.5,45.2,0.162,0.2,11.7504,11.7528,10000,
56.5,45.2,0.162,0.4,12.2101,12.2169,10000,
56.5,45.2,0.162,0.6,12.6864,12.6954,10000,
56.5,45.2,0.162,0.8,13.1705,13.1805,10000,
56.5,45.2,0.162,1,13.6551,13.6648,10000,
56.5,45.2,0.2,1e-07,11.3,11.3,10000,
56.5,45.2,0.2,0.2,11.7562,11.761,10000,
56.5,45.2,0.2,0.4,12.2609,12.2699,10000,
56.5,45.2,0.2,0.6,12.8008,12.8095,10000,
56.5,45.2,0.2,0.8,13.3489,13.3568,10000,
56.5,45.2,0.2,1,13.8927,13.899,10000,
56.5,48.4,0.0100001,1e-07,8.1,8.1,10000,
56.5,48.4,0.0100001,0.2,8.58159,8.58159,10000,
56.5,48.4,0.0100001,0.4,9.05838,9.05839,10000,
56.5,48.4,0.0100001,0.6,9.53044,9.53044,10000,
56.5,48.4,0.0100001,0.8,9.99779,9.9978,10000,
56.5,48.4,0.0100001,1,10.4605,10.4605,10000,
56.5,48.4,0.0480001,1e-07,8.1,8.1,10000,
56.5,48.4,0.0480001,0.2,8.58159,8.58163,10000,
56.5,48.4,0.0480001,0.4,9.05838,9.05846,10000,
56.5,48.4,0.0480001,0.6,9.53044,9.53062,10000,
56.5,48.4,0.0480001,0.8,9.99779,9.9981,10000,
56.5,48.4,0.0480001,1,10.4605,10.461,10000,
56.5,48.4,0.0860001,1e-07,8.1,8.1,10000,
56.5,48.4,0.0860001,0.2,8.58159,8.58193,10000,
56.5,48.4,0.0860001,0.4,9.05888,9.06073,10000,
56.5,48.4,0.0860001,0.6,9.53329,9.53653,10000,
56.5,48.4,0.0860001,0.8,10.0049,10.0094,10000,
56.5,48.4,0.0860001,1,10.4731,10.4788,10000,
56.5,48.4,0.124,1e-07,8.1,8.1,10000,
56.5,48.4,0.124,0.2,8.58281,8.58506,10000,
56.5,48.4,0.124,0.4,9.07668,9.08244,10000,
56.5,48.4,0.124,0.6,9.58185,9.58894,10000,
56.5,48.4,0.124,0.8,10.0883,10.0959,10000,
56.5,48.4,0.124,1,10.5905,10.5978,10000,
56.5,48.4,0.162,1e-07,8.1,8.1,10000,
56.5,48.4,0.162,0.2,8.59648,8.60167,10000,
56.5,48.4,0.162,0.4,9.15401,9.16079,10000,
56.5,48.4,0.162,0.6,9.73193,9.73775,10000,
56.5,48.4,0.162,0.8,10.3049,10.3091,10000,
56.5,48.4,0.162,1,10.8656,10.8679,10000,
56.5,48.4,0.2,1e-07,8.1,8.1,10000,
56.5,48.4,0.2,0.2,8.6413,8.64791,10000,
56.5,48.4,0.2,0.4,9.30815,9.31261,10000,
56.5,48.4,0.2,0.6,9.98419,9.98348,10000,
56.5,48.4,0.2,0.8,10.6396,10.6358,10000,
56.5,48.4,0.2,1,11.2701,11.2642,10000,
56.5,51.6,0.0100001,1e-07,4.9,4.9,10000,
56.5,51.6,0.0100001,0.2,5.41343,5.41343,10000,
56.5,51.6,0.0100001,0.4,5.92175,5.92175,10000,
56.5,51.6,0.0100001,0.6,6.42501,6.42502,10000,
56.5,51.6,0.0100001,0.8,6.92327,6.92327,10000,
56.5,51.6,0.0100001,1,7.41656,7.41657,10000,
56.5,51.6,0.0480001,1e-07,4.9,4.9,10000,
56.5,51.6,0.0480001,0.2,5.41343,5.41354,10000,
56.5,51.6,0.0480001,0.4,5.9218,5.92244,10000,
56.5,51.6,0.0480001,0.6,6.42532,6.42656,10000,
56.5,51.6,0.0480001,0.8,6.92401,6.92567,10000,
56.5,51.6,0.0480001,1,7.41779,7.41982,10000,
56.5,51.6,0.0860001,1e-07,4.9,4.9,10000,
56.5,51.6,0.0860001,0.2,5.41628,5.41843,10000,
56.5,51.6,0.0860001,0.4,5.94417,5.94847,10000,
56.5,51.6,0.0860001,0.6,6.47404,6.47913,10000,
56.5,51.6,0.0860001,0.8,6.99778,7.00309,10000,
56.5,51.6,0.0860001,1,7.51308,7.51841,10000,
56.5,51.6,0.124,1e-07,4.9,4.9,10000,
56.5,51.6,0.124,0.2,5.45424,5.45857,10000,
56.5,51.6,0.124,0.4,6.07144,6.07491,10000,
56.5,51.6,0.124,0.6,6.67959,6.68129,10000,
56.5,51.6,0.124,0.8,7.26693,7.26635,10000,
56.5,51.6,0.124,1,7.83411,7.83223,10000,
56.5,51.6,0.162,1e-07,4.9,4.9,10000,
56.5,51.6,0.162,0.2,5.55919,5.56224,10000,
56.5,51.6,0.162,0.4,6.31187,6.30952,10000,
56.5,51.6,0.162,0.6,7.02177,7.01633,10000,
56.5,51.6,0.162,0.8,7.68918,7.68215,10000,
56.5,51.6,0.162,1,8.32193,8.31366,10000,
56.5,51.6,0.2,1e-07,4.9,4.9,10000,
56.5,51.6,0.2,0.2,5.72631,5.72498,10000,
56.5,51.6,0.2,0.4,6.63127,6.62463,10000,
56.5,51.6,0.2,0.6,7.45051,7.44153,10000,
56.5,51.6,0.2,0.8,8.20401,8.19381,10000,
56.5,51.6,0.2,1,8.90804,8.8968,10000,
56.5,54.8,0.0100001,1e-07,1.7,1.7,10000,
56.5,54.8,0.0100001,0.2,2.24527,2.24527,10000,
56.5,54.8,0.0100001,0.4,2.78511,2.78512,10000,
56.5,54.8,0.0100001,0.6,3.31958,3.31959,10000,
56.5,54.8,0.0100001,0.8,3.84874,3.84875,10000,
56.5,54.8,0.0100001,1,4.37263,4.37264,10000,
56.5,54.8,0.0480001,1e-07,1.7,1.7,10000,
56.5,54.8,0.0480001,0.2,2.25879,2.26059,10000,
56.5,54.8,0.0480001,0.4,2.81839,2.82064,10000,
56.5,54.8,0.0480001,0.6,3.36385,3.36642,10000,
56.5,54.8,0.0480001,0.8,3.89784,3.90082,10000,
56.5,54.8,0.0480001,1,4.42285,4.42631,10000,
56.5,54.8,0.0860001,1e-07,1.7,1.7,10000,
56.5,54.8,0.0860001,0.2,2.40505,2.40417,10000,
56.5,54.8,0.0860001,0.4,3.07011,3.06756,10000,
56.5,54.8,0.0860001,0.6,3.68021,3.67691,10000,
56.5,54.8,0.0860001,0.8,4.25679,4.25304,10000,
56.5,54.8,0.0860001,1,4.81046,4.80642,10000,
56.5,54.8,0.124,1e-07,1.7,1.7,10000,
56.5,54.8,0.124,0.2,2.66112,2.65741,10000,
56.5,54.8,0.124,0.4,3.46216,3.45648,10000,
56.5,54.8,0.124,0.6,4.16402,4.15693,10000,
56.5,54.8,0.124,0.8,4.80966,4.80161,10000,
56.5,54.8,0.124,1,5.41778,5.40906,10000,
56.5,54.8,0.162,1e-07,1.7,1.7,10000,
56.5,54.8,0.162,0.2,2.96701,2.96095,10000,
56.5,54.8,0.162,0.4,3.91238,3.90226,10000,
56.5,54.8,0.162,0.6,4.71618,4.70342,10000,
56.5,54.8,0.162,0.8,5.44198,5.42747,10000,
56.5,54.8,0.162,1,6.11622,6.10055,10000,
56.5,54.8,0.2,1e-07,1.7,1.7,10000,
56.5,54.8,0.2,0.2,3.29741,3.28767,10000,
56.5,54.8,0.2,0.4,4.39023,4.37434,10000,
56.5,54.8,0.2,0.6,5.30052,5.28078,10000,
56.5,54.8,0.2,0.8,6.11166,6.08931,10000,
56.5,54.8,0.2,1,6.85755,6.83344,10000,
56.5,58,0.0100001,1e-07,1e-07,1e-07,10000,
56.5,58,0.0100001,0.2,9.15687e-06,0.000106384,10000,
56.5,58,0.0100001,0.4,0.030979,0.0307794,10000,
56.5,58,0.0100001,0.6,0.301878,0.301151,10000,
56.5,58,0.0100001,0.8,0.78755,0.788144,10000,
56.5,58,0.0100001,1,1.33031,1.33104,10000,
56.5,58,0.0480001,1e-07,1e-07,1e-07,10000,
56.5,58,0.0480001,0.2,0.159052,0.15773,10000,
56.5,58,0.0480001,0.4,0.524888,0.519677,10000,
56.5,58,0.0480001,0.6,0.947861,0.940413,10000,
56.5,58,0.0480001,0.8,1.39731,1.39107,10000,
56.5,58,0.0480001,1,1.86219,1.85759,10000,
56.5,58,0.0860001,1e-07,1e-07,1e-07,10000,
56.5,58,0.0860001,0.2,0.488899,0.484977,10000,
56.5,58,0.0860001,0.4,1.06187,1.05163,10000,
56.5,58,0.0860001,0.6,1.60792,1.59414,10000,
56.5,58,0.0860001,0.8,2.13622,2.12188,10000,
56.5,58,0.0860001,1,2.65223,2.63824,10000,
56.5,58,0.124,1e-07,1e-07,1e-07,10000,
56.5,58,0.124,0.2,0.851945,0.844351,10000,
56.5,58,0.124,0.4,1.60253,1.58759,10000,
56.5,58,0.124,0.6,2.26883,2.24927,10000,
56.5,58,0.124,0.8,2.88777,2.86614,10000,
56.5,58,0.124,1,3.47531,3.45274,10000,
56.5,58,0.162,1e-07,1e-07,1e-07,10000,
56.5,58,0.162,0.2,1.22551,1.21435,10000,
56.5,58,0.162,0.4,2.14407,2.12477,10000,
56.5,58,0.162,0.6,2.92962,2.90472,10000,
56.5,58,0.162,0.8,3.64257,3.6143,10000,
56.5,58,0.162,1,4.30772,4.27754,10000,
56.5,58,0.2,1e-07,1e-07,1e-07,10000,
56.5,58,0.2,0.2,1.60362,1.58898,10000,
56.5,58,0.2,0.4,2.68578,2.66244,10000,
56.5,58,0.2,0.6,3.58995,3.56052,10000,
56.5,58,0.2,0.8,4.39813,4.36452,10000,
56.5,58,0.2,1,5.14331,5.10689,10000,
57,42,0.0100001,1e-07,15,15,10000,
57,42,0.0100001,0.2,15.4179,15.4179,10000,
57,42,0.0100001,0.4,15.8317,15.8317,10000,
57,42,0.0100001,0.6,16.2413,16.2413,10000,
57,42,0.0100001,0.8,16.6468,16.6469,10000,
57,42,0.0100001,1,17.0484,17.0484,10000,
57,42,0.0480001,1e-07,15,15,10000,
57,42,0.0480001,0.2,15.4179,15.4179,10000,
57,42,0.0480001,0.4,15.8317,15.8317,10000,
57,42,0.0480001,0.6,16.2413,16.2414,10000,
57,42,0.0480001,0.8,16.6468,16.647,10000,
57,42,0.0480001,1,17.0484,17.0486,10000,
57,42,0.0860001,1e-07,15,15,10000,
57,42,0.0860001,0.2,15.4179,15.418,10000,
57,42,0.0860001,0.4,15.8317,15.8319,10000,
57,42,0.0860001,0.6,16.2413,16.2418,10000,
57,42,0.0860001,0.8,16.6468,16.6476,10000,
57,42,0.0860001,1,17.0484,17.0496,10000,
57,42,0.124,1e-07,15,15,10000,
57,42,0.124,0.2,15.4179,15.4182,10000,
57,42,0.124,0.4,15.8317,15.8327,10000,
57,42,0.124,0.6,16.2416,16.2442,10000,
57,42,0.124,0.8,16.6482,16.6523,10000,
57,42,0.124,1,17.052,17.0575,10000,
57,42,0.162,1e-07,15,15,10000,
57,42,0.162,0.2,15.4179,15.4187,10000,
57,42,0.162,0.4,15.8327,15.8363,10000,
57,42,0.162,0.6,16.2483,16.2547,10000,
57,42,0.162,0.8,16.6667,16.676,10000,
57,42,0.162,1,17.0867,17.0982,10000,
57,42,0.2,1e-07,15,15,10000,
57,42,0.2,0.2,15.4181,15.4205,10000,
57,42,0.2,0.4,15.8414,15.8484,10000,
57,42,0.2,0.6,16.2815,16.2925,10000,
57,42,0.2,0.8,16.7341,16.7466,10000,
57,42,0.2,1,17.1922,17.2054,10000,
57,45.2,0.0100001,1e-07,11.8,11.8,10000,
57,45.2,0.0100001,0.2,12.2497,12.2497,10000,
57,45.2,0.0100001,0.4,12.695,12.695,10000,
57,45.2,0.0100001,0.6,13.1359,13.1359,10000,
57,45.2,0.0100001,0.8,13.5723,13.5723,10000,
57,45.2,0.0100001,1,14.0044,14.0044,10000,
57,45.2,0.0480001,1e-07,11.8,11.8,10000,
57,45.2,0.0480001,0.2,12.2497,12.2498,10000,
57,45.2,0.0480001,0.4,12.695,12.6951,10000,
57,45.2,0.0480001,0.6,13.1359,13.136,10000,
57,45.2,0.0480001,0.8,13.5723,13.5725,10000,
57,45.2,0.0480001,1,14.0044,14.0046,10000,
57,45.2,0.0860001,1e-07,11.8,11.8,10000,
57,45.2,0.0860001,0.2,12.2497,12.2499,10000,
57,45.2,0.0860001,0.4,12.695,12.6954,10000,
57,45.2,0.0860001,0.6,13.1359,13.1369,10000,
57,45.2,0.0860001,0.8,13.5725,13.5745,10000,
57,45.2,0.0860001,1,14.005,14.0078,10000,
57,45.2,0.124,1e-07,11.8,11.8,10000,
57,45.2,0.124,0.2,12.2498,12.2503,10000,
57,45.2,0.124,0.4,12.6957,12.6984,10000,
57,45.2,0.124,0.6,13.1405,13.1453,10000,
57,45.2,0.124,0.8,13.5851,13.5919,10000,
57,45.2,0.124,1,14.0287,14.0372,10000,
57,45.2,0.162,1e-07,11.8,11.8,10000,
57,45.2,0.162,0.2,12.2501,12.2524,10000,
57,45.2,0.162,0.4,12.7067,12.713,10000,
57,45.2,0.162,0.6,13.1778,13.1869,10000,
57,45.2,0.162,0.8,13.6568,13.667,10000,
57,45.2,0.162,1,14.1369,14.1474,10000,
57,45.2,0.2,1e-07,11.8,11.8,10000,
57,45.2,0.2,0.2,12.2545,12.259,10000,
57,45.2,0.2,0.4,12.7501,12.7592,10000,
57,45.2,0.2,0.6,13.2804,13.2898,10000,
57,45.2,0.2,0.8,13.8206,13.8295,10000,
57,45.2,0.2,1,14.3585,14.3661,10000,
57,48.4,0.0100001,1e-07,8.6,8.6,10000,
57,48.4,0.0100001,0.2,9.08159,9.08159,10000,
57,48.4,0.0100001,0.4,9.55838,9.55839,10000,
57,48.4,0.0100001,0.6,10.0304,10.0304,10000,
57,48.4,0.0100001,0.8,10.4978,10.4978,10000,
57,48.4,0.0100001,1,10.9605,10.9605,10000,
57,48.4,0.0480001,1e-07,8.6,8.6,10000,
57,48.4,0.0480001,0.2,9.08159,9.08163,10000,
57,48.4,0.0480001,0.4,9.55838,9.55846,10000,
57,48.4,0.0480001,0.6,10.0304,10.0306,10000,
57,48.4,0.0480001,0.8,10.4978,10.4981,10000,
57,48.4,0.0480001,1,10.9605,10.9609,10000,
57,48.4,0.0860001,1e-07,8.6,8.6,10000,
57,48.4,0.0860001,0.2,9.08159,9.08186,10000,
57,48.4,0.0860001,0.4,9.55865,9.56029,10000,
57,48.4,0.0860001,0.6,10.0323,10.0351,10000,
57,48.4,0.0860001,0.8,10.5028,10.5069,10000,
57,48.4,0.0860001,1,10.9698,10.975,10000,
57,48.4,0.124,1e-07,8.6,8.6,10000,
57,48.4,0.124,0.2,9.08228,9.0843,10000,
57,48.4,0.124,0.4,9.57163,9.57707,10000,
57,48.4,0.124,0.6,10.0709,10.0781,10000,
57,48.4,0.124,0.8,10.5723,10.5803,10000,
57,48.4,0.124,1,11.0704,11.0785,10000,
57,48.4,0.162,1e-07,8.6,8.6,10000,
57,48.4,0.162,0.2,9.09202,9.09687,10000,
57,48.4,0.162,0.4,9.63601,9.64339,10000,
57,48.4,0.162,0.6,10.2028,10.2094,10000,
57,48.4,0.162,0.8,10.768,10.7734,10000,
57,48.4,0.162,1,11.3231,11.327,10000,
57,48.4,0.2,1e-07,8.6,8.6,10000,
57,48.4,0.2,0.2,9.12805,9.13481,10000,
57,48.4,0.2,0.4,9.77338,9.77899,10000,
57,48.4,0.2,0.6,10.4356,10.4374,10000,
57,48.4,0.2,0.8,11.0823,11.0799,10000,
57,48.4,0.2,1,11.7071,11.7024,10000,
57,51.6,0.0100001,1e-07,5.4,5.4,10000,
57,51.6,0.0100001,0.2,5.91343,5.91343,10000,
57,51.6,0.0100001,0.4,6.42175,6.42175,10000,
57,51.6,0.0100001,0.6,6.92501,6.92502,10000,
57,51.6,0.0100001,0.8,7.42327,7.42327,10000,
57,51.6,0.0100001,1,7.91656,7.91657,10000,
57,51.6,0.0480001,1e-07,5.4,5.4,10000,
57,51.6,0.0480001,0.2,5.91343,5.91349,10000,
57,51.6,0.0480001,0.4,6.42176,6.42217,10000,
57,51.6,0.0480001,0.6,6.92513,6.92612,10000,
57,51.6,0.0480001,0.8,7.42362,7.42505,10000,
57,51.6,0.0480001,1,7.9172,7.91898,10000,
57,51.6,0.0860001,1e-07,5.4,5.4,10000,
57,51.6,0.0860001,0.2,5.91477,5.91658,10000,
57,51.6,0.0860001,0.4,6.43611,6.44036,10000,
57,51.6,0.0860001,0.6,6.96002,6.96524,10000,
57,51.6,0.0860001,0.8,7.47959,7.48541,10000,
57,51.6,0.0860001,1,7.99216,7.99825,10000,
57,51.6,0.124,1e-07,5.4,5.4,10000,
57,51.6,0.124,0.2,5.94057,5.94499,10000,
57,51.6,0.124,0.4,6.53846,6.54278,10000,
57,51.6,0.124,0.6,7.13536,7.13856,10000,
57,51.6,0.124,0.8,7.71622,7.71806,10000,
57,51.6,0.124,1,8.27964,8.2798,10000,
57,51.6,0.162,1e-07,5.4,5.4,10000,
57,51.6,0.162,0.2,6.0249,6.02888,10000,
57,51.6,0.162,0.4,6.75183,6.75105,10000,
57,51.6,0.162,0.6,7.44945,7.4453,10000,
57,51.6,0.162,0.8,8.11044,8.10426,10000,
57,51.6,0.162,1,8.73975,8.7324,10000,
57,51.6,0.2,1e-07,5.4,5.4,10000,
57,51.6,0.2,0.2,6.17066,6.17169,10000,
57,51.6,0.2,0.4,7.04866,7.04292,10000,
57,51.6,0.2,0.6,7.85648,7.8479,10000,
57,51.6,0.2,0.8,8.60445,8.5946,10000,
57,51.6,0.2,1,9.30578,9.29519,10000,
57,54.8,0.0100001,1e-07,2.2,2.2,10000,
57,54.8,0.0100001,0.2,2.74527,2.74527,10000,
57,54.8,0.0100001,0.4,3.28511,3.28512,10000,
57,54.8,0.0100001,0.6,3.81958,3.81959,10000,
57,54.8,0.0100001,0.8,4.34874,4.34875,10000,
57,54.8,0.0100001,1,4.87263,4.87264,10000,
57,54.8,0.0480001,1e-07,2.2,2.2,10000,
57,54.8,0.0480001,0.2,2.74965,2.75131,10000,
57,54.8,0.0480001,0.4,3.30117,3.30371,10000,
57,54.8,0.0480001,0.6,3.84432,3.84735,10000,
57,54.8,0.0480001,0.8,4.37842,4.38189,10000,
57,54.8,0.0480001,1,4.90455,4.90838,10000,
57,54.8,0.0860001,1e-07,2.2,2.2,10000,
57,54.8,0.0860001,0.2,2.84611,2.84729,10000,
57,54.8,0.0860001,0.4,3.49513,3.49413,10000,
57,54.8,0.0860001,0.6,4.10181,4.09993,10000,
57,54.8,0.0860001,0.8,4.67896,4.67656,10000,
57,54.8,0.0860001,1,5.23476,5.23216,10000,
57,54.8,0.124,1e-07,2.2,2.2,10000,
57,54.8,0.124,0.2,3.06056,3.05768,10000,
57,54.8,0.124,0.4,3.84728,3.84212,10000,
57,54.8,0.124,0.6,4.54676,4.5404,10000,
57,54.8,0.124,0.8,5.19348,5.1862,10000,
57,54.8,0.124,1,5.80402,5.79603,10000,
57,54.8,0.162,1e-07,2.2,2.2,10000,
57,54.8,0.162,0.2,3.33912,3.33407,10000,
57,54.8,0.162,0.4,4.27316,4.26486,10000,
57,54.8,0.162,0.6,5.07575,5.06496,10000,
57,54.8,0.162,0.8,5.80313,5.79063,10000,
57,54.8,0.162,1,6.47999,6.46631,10000,
57,54.8,0.2,1e-07,2.2,2.2,10000,
57,54.8,0.2,0.2,3.65135,3.64366,10000,
57,54.8,0.2,0.4,4.73555,4.72213,10000,
57,54.8,0.2,0.6,5.64568,5.62843,10000,
57,54.8,0.2,0.8,6.45888,6.439,10000,
