Spot, Strike, Vol, Expiry, BSC_An_Vega, BSC_Bumped_Vega, MC_Results, NumberOfPaths 
57,50,0.2,0.4,6.52509,6.52503,8.36896,10000,
57,50,0.2,0.6,9.44018,9.44015,9.10099,10000,
57,50,0.2,0.8,11.7751,11.7751,9.79857,10000,
57,50,0.2,1,13.7214,13.7215,10.4629,10000,
57.5,50,0.0100001,1e-07,1e-07,1e-07,7.5,10000,
57.5,50,0.0100001,0.2,1e-07,1e-07,7.99751,10000,
57.5,50,0.0100001,0.4,1e-07,1e-07,8.49007,10000,
57.5,50,0.0100001,0.6,1e-07,1e-07,8.97773,10000,
57.5,50,0.0100001,0.8,1e-07,1e-07,9.46053,10000,
57.5,50,0.0100001,1,1e-07,1e-07,9.93854,10000,
57.5,50,0.0480001,1e-07,1e-07,1e-07,7.5,10000,
57.5,50,0.0480001,0.2,1.00257e-07,1e-07,7.99755,10000,
57.5,50,0.0480001,0.4,1.30698e-05,1.29772e-05,8.49015,10000,
57.5,50,0.0480001,0.6,0.000485178,0.000483251,8.97798,10000,
57.5,50,0.0480001,0.8,0.0029245,0.00291683,9.46099,10000,
57.5,50,0.0480001,1,0.00842213,0.00840589,9.93923,10000,
57.5,50,0.0860001,1e-07,1e-07,1e-07,7.5,10000,
57.5,50,0.0860001,0.2,0.00485251,0.00484393,7.99811,10000,
57.5,50,0.0860001,0.4,0.179183,0.179151,8.49376,10000,
57.5,50,0.0860001,0.6,0.634351,0.634361,8.98769,10000,
57.5,50,0.0860001,0.8,1.22131,1.22137,9.4792,10000,
57.5,50,0.0860001,1,1.82694,1.82704,9.96654,10000,
57.5,50,0.124,1e-07,1e-07,1e-07,7.5,10000,
57.5,50,0.124,0.2,0.248122,0.248113,8.00357,10000,
57.5,50,0.124,0.4,1.68047,1.68054,8.52809,10000,
57.5,50,0.124,0.6,3.41948,3.41953,9.06317,10000,
57.5,50,0.124,0.8,5.03468,5.03467,9.59589,10000,
57.5,50,0.124,1,6.45643,6.45638,10.122,10000,
57.5,50,0.162,1e-07,1e-07,1e-07,7.5,10000,
57.5,50,0.162,0.2,1.12304,1.12309,8.03053,10000,
57.5,50,0.162,0.4,3.9662,3.96617,8.63465,10000,
57.5,50,0.162,0.6,6.52397,6.52388,9.25071,10000,
57.5,50,0.162,0.8,8.66424,8.66414,9.85406,10000,
57.5,50,0.162,1,10.4712,10.4711,10.4399,10000,
57.5,50,0.2,1e-07,1e-07,1e-07,7.5,10000,
57.5,50,0.2,0.2,2.34072,2.34072,8.09622,10000,
57.5,50,0.2,0.4,6.02067,6.0206,8.82224,10000,
57.5,50,0.2,0.6,8.92766,8.9276,9.53948,10000,
57.5,50,0.2,0.8,11.2738,11.2738,10.2283,10000,
57.5,50,0.2,1,13.2347,13.2348,10.8875,10000,
58,50,0.0100001,1e-07,1e-07,1e-07,8,10000,
58,50,0.0100001,0.2,1e-07,1e-07,8.49751,10000,
58,50,0.0100001,0.4,1e-07,1e-07,8.99007,10000,
58,50,0.0100001,0.6,1e-07,1e-07,9.47773,10000,
58,50,0.0100001,0.8,1e-07,1e-07,9.96053,10000,
58,50,0.0100001,1,1e-07,1e-07,10.4385,10000,
58,50,0.0480001,1e-07,1e-07,1e-07,8,10000,
58,50,0.0480001,0.2,1.00014e-07,1.00711e-07,8.49755,10000,
58,50,0.0480001,0.4,2.88817e-06,2.86401e-06,8.99015,10000,
58,50,0.0480001,0.6,0.000163842,0.000163035,9.47794,10000,
58,50,0.0480001,0.8,0.0012371,0.00123301,9.96088,10000,
58,50,0.0480001,1,0.00407896,0.00406895,10.4391,10000,
58,50,0.0860001,1e-07,1e-07,1e-07,8,10000,
58,50,0.0860001,0.2,0.00197769,0.00197293,8.49795,10000,
58,50,0.0860001,0.4,0.111331,0.111295,8.99293,10000,
58,50,0.0860001,0.6,0.453624,0.453612,9.4853,10000,
58,50,0.0860001,0.8,0.936949,0.936983,9.97496,10000,
58,50,0.0860001,1,1.46194,1.46201,10.4608,10000,
58,50,0.124,1e-07,1e-07,1e-07,8,10000,
58,50,0.124,0.2,0.161486,0.161466,8.50196,10000,
58,50,0.124,0.4,1.33965,1.33972,9.01986,10000,
58,50,0.124,0.6,2.91665,2.91672,9.54774,10000,
58,50,0.124,0.8,4.442,4.44202,10.0751,10000,
58,50,0.124,1,5.8131,5.81309,10.5967,10000,
58,50,0.162,1e-07,1e-07,1e-07,8,10000,
58,50,0.162,0.2,0.874758,0.874802,8.52284,10000,
58,50,0.162,0.4,3.47919,3.47919,9.11075,10000,
58,50,0.162,0.6,5.95415,5.95408,9.71523,10000,
58,50,0.162,0.8,8.06567,8.06557,10.311,10000,
58,50,0.162,1,9.86436,9.86425,10.8917,10000,
58,50,0.2,1e-07,1e-07,1e-07,8,10000,
58,50,0.2,0.2,1.98977,1.9898,8.5776,10000,
58,50,0.2,0.4,5.53302,5.53295,9.28029,10000,
58,50,0.2,0.6,8.42059,8.42051,9.98338,10000,
58,50,0.2,0.8,10.7726,10.7725,10.6637,10000,
58,50,0.2,1,12.7453,12.7453,11.3172,10000,
58.5,50,0.0100001,1e-07,1e-07,1e-07,8.5,10000,
58.5,50,0.0100001,0.2,1e-07,1e-07,8.99751,10000,
58.5,50,0.0100001,0.4,1e-07,1e-07,9.49007,10000,
58.5,50,0.0100001,0.6,1e-07,1e-07,9.97773,10000,
58.5,50,0.0100001,0.8,1e-07,1e-07,10.4605,10000,
58.5,50,0.0100001,1,1e-07,1e-07,10.9385,10000,
58.5,50,0.0480001,1e-07,1e-07,1e-07,8.5,10000,
58.5,50,0.0480001,0.2,1.00001e-07,1e-07,8.99755,10000,
58.5,50,0.0480001,0.4,6.60484e-07,6.54934e-07,9.49015,10000,
58.5,50,0.0480001,0.6,5.29825e-05,5.26681e-05,9.9779,10000,
58.5,50,0.0480001,0.8,0.000506476,0.000504419,10.4608,10000,
58.5,50,0.0480001,1,0.00192503,0.00191918,10.939,10000,
58.5,50,0.0860001,1e-07,1e-07,1e-07,8.5,10000,
58.5,50,0.0860001,0.2,0.000772664,0.000770237,8.99783,10000,
58.5,50,0.0860001,0.4,0.0677403,0.0677056,9.49236,10000,
58.5,50,0.0860001,0.6,0.319941,0.319912,9.98361,10000,
58.5,50,0.0860001,0.8,0.711479,0.711488,10.4718,10000,
58.5,50,0.0860001,1,1.16043,1.16048,10.9564,10000,
58.5,50,0.124,1e-07,1e-07,1e-07,8.5,10000,
58.5,50,0.124,0.2,0.10298,0.102955,9.00087,10000,
58.5,50,0.124,0.4,1.05723,1.05729,9.51333,10000,
58.5,50,0.124,0.6,2.47126,2.47134,10.0351,10000,
58.5,50,0.124,0.8,3.89977,3.89982,10.5575,10000,
58.5,50,0.124,1,5.21345,5.21346,11.075,10000,
58.5,50,0.162,1e-07,1e-07,1e-07,8.5,10000,
58.5,50,0.162,0.2,0.673269,0.673303,9.01685,10000,
58.5,50,0.162,0.4,3.03396,3.03398,9.5909,10000,
58.5,50,0.162,0.6,5.41287,5.41282,10.1841,10000,
58.5,50,0.162,0.8,7.48664,7.48654,10.7723,10000,
58.5,50,0.162,1,9.27125,9.27114,11.3483,10000,
58.5,50,0.2,1e-07,1e-07,1e-07,8.5,10000,
58.5,50,0.2,0.2,1.67821,1.67825,9.06224,10000,
58.5,50,0.2,0.4,5.06507,5.06501,9.74335,10000,
58.5,50,0.2,0.6,7.92184,7.92176,10.433,10000,
58.5,50,0.2,0.8,10.2738,10.2738,11.1044,10000,
58.5,50,0.2,1,12.2553,12.2552,11.752,10000,
59,50,0.0100001,1e-07,1e-07,1e-07,9,10000,
59,50,0.0100001,0.2,1e-07,1e-07,9.49751,10000,
59,50,0.0100001,0.4,1e-07,1e-07,9.99007,10000,
59,50,0.0100001,0.6,1e-07,1e-07,10.4777,10000,
59,50,0.0100001,0.8,1e-07,1e-07,10.9605,10000,
59,50,0.0100001,1,1e-07,1e-07,11.4385,10000,
59,50,0.0480001,1e-07,1e-07,1e-07,9,10000,
59,50,0.0480001,0.2,1e-07,1e-07,9.49755,10000,
59,50,0.0480001,0.4,2.0555e-07,2.0516e-07,9.99015,10000,
59,50,0.0480001,0.6,1.64602e-05,1.63451e-05,10.4779,10000,
59,50,0.0480001,0.8,0.000200888,0.000199908,10.9608,10000,
59,50,0.0480001,1,0.000885938,0.000882679,11.4389,10000,
59,50,0.0860001,1e-07,1e-07,1e-07,9,10000,
59,50,0.0860001,0.2,0.000289734,0.000288585,9.49778,10000,
59,50,0.0860001,0.4,0.0403864,0.0403563,9.99195,10000,
59,50,0.0860001,0.6,0.222646,0.222607,10.4823,10000,
59,50,0.0860001,0.8,0.534917,0.534904,10.9694,10000,
59,50,0.0860001,1,0.913881,0.913905,11.4528,10000,
59,50,0.124,1e-07,1e-07,1e-07,9,10000,
59,50,0.124,0.2,0.0643815,0.0643557,9.50017,10000,
59,50,0.124,0.4,0.826209,0.826248,10.0083,10000,
59,50,0.124,0.6,2.08037,2.08046,10.5248,10000,
59,50,0.124,0.8,3.40732,3.40739,11.0425,10000,
59,50,0.124,1,4.65789,4.65794,11.5563,10000,
59,50,0.162,1e-07,1e-07,1e-07,9,10000,
59,50,0.162,0.2,0.512198,0.512219,9.51233,10000,
59,50,0.162,0.4,2.63049,2.63054,10.0743,10000,
59,50,0.162,0.6,4.90209,4.90207,10.6565,10000,
59,50,0.162,0.8,6.92953,6.92945,11.2376,10000,
59,50,0.162,1,8.69427,8.69416,11.8083,10000,
59,50,0.2,1e-07,1e-07,1e-07,9,10000,
59,50,0.2,0.2,1.40465,1.4047,9.54985,10000,
59,50,0.2,0.4,4.61914,4.61909,10.2108,10000,
59,50,0.2,0.6,7.43394,7.43385,10.8881,10000,
59,50,0.2,0.8,9.7799,9.77982,11.5496,10000,
59,50,0.2,1,11.7666,11.7665,12.1913,10000,
59.5,50,0.0100001,1e-07,1e-07,1e-07,9.5,10000,
59.5,50,0.0100001,0.2,1e-07,1e-07,9.99751,10000,
59.5,50,0.0100001,0.4,1e-07,1e-07,10.4901,10000,
59.5,50,0.0100001,0.6,1e-07,1e-07,10.9777,10000,
59.5,50,0.0100001,0.8,1e-07,1e-07,11.4605,10000,
59.5,50,0.0100001,1,1e-07,1e-07,11.9385,10000,
59.5,50,0.0480001,1e-07,1e-07,1e-07,9.5,10000,
59.5,50,0.0480001,0.2,1e-07,1e-07,9.99755,10000,
59.5,50,0.0480001,0.4,1.18654e-07,1.17764e-07,10.4901,10000,
59.5,50,0.0480001,0.6,4.95395e-06,4.91393e-06,10.9778,10000,
59.5,50,0.0480001,0.8,7.72869e-05,7.68422e-05,11.4608,10000,
59.5,50,0.0480001,1,0.000397894,0.000396155,11.9389,10000,
59.5,50,0.0860001,1e-07,1e-07,1e-07,9.5,10000,
59.5,50,0.0860001,0.2,0.000104419,0.000103912,9.99774,10000,
59.5,50,0.0860001,0.4,0.0236059,0.0235818,10.4916,10000,
59.5,50,0.0860001,0.6,0.152929,0.152885,10.9815,10000,
59.5,50,0.0860001,0.8,0.398296,0.398266,11.4677,10000,
59.5,50,0.0860001,1,0.714228,0.714228,11.95,10000,
59.5,50,0.124,1e-07,1e-07,1e-07,9.5,10000,
59.5,50,0.124,0.2,0.0394813,0.0394576,9.9997,10000,
59.5,50,0.124,0.4,0.639532,0.639553,10.5043,10000,
59.5,50,0.124,0.6,1.74031,1.74039,11.0165,10000,
59.5,50,0.124,0.8,2.96317,2.96326,11.5297,10000,
59.5,50,0.124,1,4.14617,4.14624,12.0403,10000,
59.5,50,0.162,1e-07,1e-07,1e-07,9.5,10000,
59.5,50,0.162,0.2,0.385276,0.385283,10.0089,10000,
59.5,50,0.162,0.4,2.26793,2.26799,10.5601,10000,
59.5,50,0.162,0.6,4.4231,4.42309,11.1326,10000,
59.5,50,0.162,0.8,6.39624,6.39618,11.7065,10000,
59.5,50,0.162,1,8.13542,8.13532,12.2719,10000,
59.5,50,0.2,1e-07,1e-07,1e-07,9.5,10000,
59.5,50,0.2,0.2,1.16698,1.16703,10.0399,10000,
59.5,50,0.2,0.4,4.19694,4.19692,10.6821,10000,
59.5,50,0.2,0.6,6.95907,6.95898,11.3467,10000,
59.5,50,0.2,0.8,9.29279,9.2927,11.9993,10000,
59.5,50,0.2,1,11.281,11.2809,12.6352,10000,
60,50,0.0100001,1e-07,1e-07,1e-07,10,10000,
60,50,0.0100001,0.2,1e-07,1e-07,10.4975,10000,
60,50,0.0100001,0.4,1e-07,1e-07,10.9901,10000,
60,50,0.0100001,0.6,1e-07,1e-07,11.4777,10000,
60,50,0.0100001,0.8,1e-07,1e-07,11.9605,10000,
60,50,0.0100001,1,1e-07,1e-07,12.4385,10000,
60,50,0.0480001,1e-07,1e-07,1e-07,10,10000,
60,50,0.0480001,0.2,1e-07,1e-07,10.4975,10000,
60,50,0.0480001,0.4,1.03099e-07,1.03553e-07,10.9901,10000,
60,50,0.0480001,0.6,1.48269e-06,1.46851e-06,11.4778,10000,
60,50,0.0480001,0.8,2.88908e-05,2.86972e-05,11.9607,10000,
60,50,0.0480001,1,0.000174528,0.000173637,12.4388,10000,
60,50,0.0860001,1e-07,1e-07,1e-07,10,10000,
60,50,0.0860001,0.2,3.6236e-05,3.60243e-05,10.4977,10000,
60,50,0.0860001,0.4,0.0135343,0.0135161,10.9913,10000,
60,50,0.0860001,0.6,0.103717,0.103672,11.4809,10000,
60,50,0.0860001,0.8,0.29379,0.293748,11.9664,10000,
60,50,0.0860001,1,0.554052,0.554032,12.448,10000,
60,50,0.124,1e-07,1e-07,1e-07,10,10000,
60,50,0.124,0.2,0.0237611,0.0237412,10.4993,10000,
60,50,0.124,0.4,0.490455,0.490459,11.0013,10000,
60,50,0.124,0.6,1.44694,1.44702,11.5097,10000,
60,50,0.124,0.8,2.56522,2.56532,12.019,10000,
60,50,0.124,1,3.67741,3.6775,12.5262,10000,
60,50,0.162,1e-07,1e-07,1e-07,10,10000,
60,50,0.162,0.2,0.28663,0.286625,10.5064,10000,
60,50,0.162,0.4,1.94469,1.94476,11.0485,10000,
60,50,0.162,0.6,3.97654,3.97656,11.6121,10000,
60,50,0.162,0.8,5.8882,5.88816,12.1786,10000,
60,50,0.162,1,7.59634,7.59626,12.739,10000,
60,50,0.2,1e-07,1e-07,1e-07,10,10000,
60,50,0.2,0.2,0.962523,0.96257,10.532,10000,
60,50,0.2,0.4,3.79966,3.79965,11.1568,10000,
60,50,0.2,0.6,6.49905,6.49897,11.8092,10000,
60,50,0.2,0.8,8.81433,8.81423,12.4539,10000,
60,50,0.2,1,10.8004,10.8003,13.0827,10000,
